id,@id,access,addr:city,addr:conscriptionnumber,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:streetnumber,addr:suburb,air_conditioning,alcohol,alt_name,amenity,amenity_1,area,area:ha,bar,bat,beer,beer_garden,bench,bicycle,bicycle_parking,bin,board_games,board_type,boundary,brand,brewery,building,building:flats,building:levels,building:part,building:ruian:type,bus,capacity,changing_table,charge,check_date,check_date:currency:XBT,check_date:diet:vegetarian,check_date:opening_hours,check_date:shelter,check_date:smoking,climbing,climbing:grade:uiaa,cocktails,contact:email,contact:facebook,contact:fax,contact:instagram,contact:mobile,contact:phone,contact:pinterest,contact:website,contact:youtube,covered,craft,created_by,cuisine,currency:XBT,cycleway:both,cycleway:left,delivery,description,description:cs,description:en,designation,dibavod:id,diet:meat,diet:vegan,diet:vegetarian,disused,disused:amenity,dog,drink,drink:absinthe,drink:beer,drink:cocktail,drink:craft_beer,drink:kofola,drink:mead,drink:whisky,drink:wine,drive_through,education,eea:cdda:parentiso,eea:cdda:sitecode,email,facebook,fax,fee,fixme,floating,food,foot,garden,healthcare,highchair,highway,image,indoor,indoor_seating,information,internet_access,internet_access:fee,internet_access:ipv6,internet_access:password,iucn_level,kids_area,landuse,lane_markings,lanes,language:menu:cs,language:menu:de,language:menu:en,language:menu:ru,layer,leisure,level,lgbtq,lit,live_music,loc_name,local_ref,man_made,maxheight,maxspeed,maxspeed:type,microbrewery,microbrewery:description,min_age,mobile,motor_vehicle,name,name:cs,name:de,name:en,name:en1,name:etymology:wikidata,name:fr,name:he,name:hu,name:prefix,name:ru,name:uk,name:zh,natural,note,official_name,old_addr:street,old_name,old_ref,oneway,oneway:bicycle,opening_date,opening_hours,opening_hours:covid19,opening_hours:kitchen,opening_hours:outdoor_seating,opening_hours:signed,operator,operator:wikidata,outdoor_seating,panoramax,parking:both,parking:left,parking:left:orientation,parking:right,parking:right:orientation,payment:app,payment:apple_pay,payment:card,payment:cards,payment:cash,payment:cash:CZK,payment:coins,payment:contactless,payment:credit_cards,payment:cryptocurrencies,payment:debit_cards,payment:description,payment:electronic_purses,payment:google_pay,payment:jcb,payment:lightning,payment:lightning:companion_app_url,payment:lightning:requires_companion_app,payment:lightning_contactless,payment:maestro,payment:mastercard,payment:mastercard_contactless,payment:mastercard_debit,payment:meal_voucher,payment:nfc,payment:notes,payment:onchain,payment:others,payment:qerko,payment:qerko:lightning,payment:qr_code,payment:visa,payment:visa_debit,payment:visa_electron,phone,post_office:brand,post_office:parcel_pickup,product,protect_class,protection_title,protection_title:en,public_transport,real_ale,ref,ref:PID,ref:ico,ref:ruian:addr,ref:ruian:building,ref:vatin,reservation,restaurant,reusable_packaging:offer,roof:colour,roof:levels,roof:material,roof:shape,room,rooms,seasonal,segregated,self_checkout,self_service,sells:beer,shelter,shop,short_name,sidewalk,sidewalk:both,sidewalk:left,sidewalk:left:surface,sidewalk:right,smokefree,smoking,smoothness,sorting_name,source,source:addr,source:loc,source:maxspeed,source:opening_hours,source:opening_hours:date,source:width,sport,stars,start_date,stroller,surface,survey:date,tabletop_games,tactile_paving,takeaway,theme,tobacco,toilets,toilets:access,toilets:disposal,toilets:fee,toilets:gender_segregated,toilets:menstrual_products,toilets:supervised,toilets:unisex,toilets:wheelchair,tourism,type,url,vehicle,vending,was:amenity,water,website,website:booking,website:cz,website:en,website:menu,wheelchair,wheelchair:description,width,wifi,wikidata,wikimedia_commons,wikimedia_commons:path,wikipedia,wine,zone:maxspeed,@geometry
node/130239239,node/130239239,,,,,,,608,,,Tupolevova,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U Jeníka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/139743149,way/139743149,,,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center
way/173596214,way/173596214,,,,,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,ship,,,,,,,,,2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bukanýr,,,,,,,,,,,,,,"loď, která je ukotvená nastálo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420608973582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bukanyr.cz/,,,,,no,,,,,,,,,,center
way/182992693,way/182992693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:km,,,,,,,,,,,cobblestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center
way/209405482,way/209405482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,3,,,,,,,2025-08-12,,,,,,,,,,,,,,,,,,,brewery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,Minipivovar Beznoska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q12052781,,,cs:Seznam minipivovarů v Česku,,,center
way/224849704,way/224849704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nad Branickým pivovarem,,,,,Q12045379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center
node/243075684,node/243075684,,,,,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlatch 0.6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/264494769,node/264494769,,,,,,,,,,,,,no,,,pub,,,,,,,,,,,,,,,,Pilsner Urquell;Radegast,,,,,,,,,,,,,,,,,,,hospudkanahradbach@gmail.com,https://www.facebook.com/hospudkanahradbach/,,,,+420 734 112 214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Na hradbách,,,,,,,,,,,,,,venkovní sezení omezeno kvůli vyšehradským rezidentům,,,,,,,,Mo-Su 12:00-24:00,,,Mo-Fr 14:00-22:00; Sa-Su 12:00-22:00;,,Sepap Bimbo Nahota,,garden,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,survey;website,,,,,,,,,,,,,,,,,,yes,yes,flush,no,yes,,no,,,,,,,,,,,,,,,limited,,,,,,,,,,
way/266723593,way/266723593,,,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center
node/267198809,node/267198809,,,,,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pivnice Skalka,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 12:00-22:00; Sa 14:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/282088403,node/282088403,,,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tančírna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/289772710,way/289772710,,,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center
node/290027600,node/290027600,,Praha 2,,,,,15,,12000,Ječná,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-12,,,,,,,,,Pivovarskydum,,pivo_dum_benedict,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,benedict@pivo-dum.cz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,Pivovarský dům Benedict,,,,,,,פאב בירה,,,Пивоварский дом,,啤酒作坊餐厅,,,,,,,,,,Mo-Su 11:00-23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,no,,,,,,,,yes,,,,,,,,+420 296 216 666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,https://www.pivo-dum.cz/,,,,,limited,,,,Q84359896,,,,,,
node/292558838,node/292558838,,Praha,,,,,3,,19000,U Vysočanského pivovaru,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zubaři u pivovaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/293117389,way/293117389,,,,,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hadovka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,center
node/296155831,node/296155831,,,,,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/296454327,node/296454327,,Praha 3,661,,,,661/29,Žižkov,13000,Husinecká,29,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@systems-group.info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U Habásků,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 16:00-24:00, Fr,Sa 16:00-02:00, Su 16:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 731 606 308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.uhabasku-zizkov.cz/,,,,,,,,,,,,,,,
node/296456145,node/296456145,,,936,,,,936/18,,12000,Anny Letenské,18,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-07,2025-05-17,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Savage Bar,,,,,,,,,,,,,,,,,,,,,,Mo-Th 17:00-01:00; Fr-Sa 17:00-02:00; Su 17:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,21748969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,
node/296460318,node/296460318,,,1901,,,,1901/28,,11000,Opatovická,28,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Casa de la Havana vieja,,,,,,,,,,,,,,,,,,,,,,Tu-Sa 17:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21714142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/296467865,node/296467865,,Praha 1,709,,,,709/26,Staré Město,11000,Dlouhá,26,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,Moon Club,,,,,,,,,,,,,,,,,,,,,,Tu-Su 18:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21723524,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,https://moonclub.cz/,,,,,,,,,,,,,,,
node/296486470,node/296486470,,Praha 3,470,,,,470/6,Žižkov,13000,Milíčova,6,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pivoteka ŽižkOFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.praguebeeracademy.com/cz/pivni-klub.html,,,,,,,,,,,,,,,
node/296495035,node/296495035,,,646,,,,646/59,,120 00,Lublaňská,59,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,berlinbarpraha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ber.lin Bar,BER.LIN BAR,,BER.LIN BAR,,,,,,,,,,,,,,,,,,,"Su, We-Fr 20:00-02:00; Sa 20:00-03:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://berlinbar.cz,,,,,,,,,,,,,,,
node/296495446,node/296495446,,Praha 1,222,,,,222/3,Staré Město,110 00,Řetězová,3,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U Kunstatu,U Kunstatu,,U Kunstatu,,,,,,,,,,,,,,,,,,,Mo-Su 14:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/296498803,node/296498803,,,527,,0,,527/2,,11000,Jilská,2,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-10,,,,,,,,,,,,jazzrepublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,jazz republic,Jazz Republic,,Jazz Republic,,,,,,,,,,,,,,,,,,,We-Mo 20:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.jazzrepublic.cz/,,,,,no,,,,,,,,,,
node/296517625,node/296517625,,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afterclub,,,,,,,,,,,,,,,,,,,,,info@studio54.cz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Studio 54,,,,,,,,,,,,,,,,,,,,,,"Th 04:00-10:00; Sa,Su 04:00-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 774 446 854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.studio54.cz/,,,,,,,,,,,,,,,
node/296555731,node/296555731,,Praha 3,1286,,,,1286/78,,13000,Slezská,78,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/666wombatcafe/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wombat Cafe,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 15:00-23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 777 666 374,,,,,,,,,,,,21761027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,
node/296570598,node/296570598,,,529,,,,529/1,,120 00,Balbínova,1,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUBEERBAR,NUBEERBAR,,NUBEERBAR,,,,,,,,,,,,,,,,,,,Fr 16:00-24:00; Mo-Th 16:00-23:00; Sa 17:00-23:00; Su 17:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nubeerbar.cz/,,,,,no,steps at entrance,,,,,,,,,
node/296598785,node/296598785,,,1756,,,,1756/114,,13000,Vinohradská,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-09,,,2026-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koala,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 06:00-18:00; Sa 06:00-11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/296601430,node/296601430,,Praha 3,809,,,,809/14,,13000,U Rajské zahrady,14,,,,,pub,,,,,,,,,,,,,,,,yes,,,,,,,,,,2025-09-15,,,2025-09-15,,,,,no,,,,,,,,,,,,,burger,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belzepub,,,,,,,,,,,,,,,,,,,,,,We-Sa 12:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21775176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.belzepub.cz/,,,,,,,,,,,,,,,
node/296608521,node/296608521,,,277,,,,277/30,,11000,Karoliny Světlé,30,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café-Bar Duende,Café-Bar Duende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,
node/296679665,node/296679665,,Praha 1,13,,,,13/8,Staré Město,110 00,U Radnice,8,,,,Absintherie Fr. Kafka,bar,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,absintherie@absint.cz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absintherie Franz Kafka,,,,,,,,,,,,,,,,,,,,,,Mo-Su 12:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 273 132 612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.absintherie.cz/en/absintherie-franz,,,,,,,,,,,,,,,
node/296680006,node/296680006,,,623,,,,623/5,,15000,Plaská,5,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,beerspotprague@gmail.com,,,,,,,,,,,,,,yes,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Craft Beer Spot,Craft Beer Spot,,,,,,,,,,,,,,,,,,,,,"Mo-Su 11:30-23:00; Fr,Sa 11:30-24:00",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 257 219 855,,,,,,,,,,,,22039767,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,no,,,,cuzk:ruian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://beerspotprague.cz,,,,,no,,,,,,,,,,
